Latitude,Longitude,Speed
40.231246,29.009008,44.36
40.231246,29.009008,44.36
40.23114,29.009004,44.36
40.231033,29.009,43.28
40.231033,29.009,43.28
40.230926,29.008996,44.11
40.230815,29.008995,43.97
40.230705,29.008995,45.02
40.230705,29.008995,45.02
40.230594,29.008989,44.69
40.230594,29.008989,44.69
40.230484,29.008983,43.99
40.230373,29.008979,45.0
40.230373,29.008979,45.0
40.230262,29.008981,44.54
40.230262,29.008981,44.54
40.230152,29.008981,43.13
40.230152,29.008981,43.13
40.230041,29.008981,43.71
40.230041,29.008981,43.71
40.229934,29.008985,41.8
40.22982,29.008983,46.1
40.22982,29.008983,46.1
40.229705,29.008983,45.43
40.229705,29.008983,45.43
40.229587,29.008981,47.67
40.229587,29.008981,47.67
40.229469,29.008983,45.69
40.229469,29.008983,45.69
40.229354,29.008983,45.41
40.229354,29.008983,45.41
40.22924,29.008983,45.5
40.22924,29.008983,45.5
40.229125,29.008985,45.74
40.229125,29.008985,45.74
40.229011,29.008987,45.17
40.229011,29.008987,45.17
40.228897,29.008985,46.5
40.228786,29.008985,42.43
40.228786,29.008985,42.43
40.228687,29.008981,39.69
40.228687,29.008981,39.69
40.228595,29.008977,36.6
40.228507,29.008977,32.67
40.228427,29.008979,31.97
40.228427,29.008979,31.97
40.228351,29.008981,30.63
40.228279,29.008983,29.37
40.228218,29.008985,23.09
40.228218,29.008985,23.09
40.228164,29.008985,20.93
40.228164,29.008985,20.93
40.228118,29.008983,19.11
40.228118,29.008983,19.11
40.228073,29.008979,18.59
40.228073,29.008979,18.59
40.228027,29.008977,17.74
40.228027,29.008977,17.74
40.227985,29.008974,16.11
40.227985,29.008974,16.11
40.227951,29.00897,15.52
40.227951,29.00897,15.52
40.227912,29.008962,15.02
40.227912,29.008962,15.02
40.227878,29.008956,14.2
40.227878,29.008956,14.2
40.227848,29.00896,11.63
40.227848,29.00896,11.63
40.227817,29.00897,12.59
40.227817,29.00897,12.59
40.227798,29.008987,10.5
40.227798,29.008987,10.5
40.227779,29.009016,10.95
40.227779,29.009016,10.95
40.227771,29.009044,8.93
40.227771,29.009044,8.93
40.227771,29.009077,9.95
40.227771,29.009077,9.95
40.227775,29.009113,11.52
40.227775,29.009113,11.52
40.22779,29.009149,13.41
40.22779,29.009149,13.41
40.227821,29.009183,17.22
40.227821,29.009183,17.22
40.227867,29.009206,20.35
40.227924,29.009218,24.35
40.227924,29.009218,24.35
40.227989,29.009223,25.5
40.228057,29.009223,25.5
40.22813,29.009227,31.24
40.22821,29.009225,32.43
40.22821,29.009225,32.43
40.228294,29.009222,33.98
40.228378,29.009222,33.61
40.228378,29.009222,33.61
40.228466,29.009227,35.23
40.228553,29.009231,35.23
40.228637,29.009237,35.0
40.228637,29.009237,35.0
40.228725,29.009241,35.61
40.228725,29.009241,35.61
40.228813,29.009244,35.0
40.228813,29.009244,35.0
40.2289,29.00925,34.17
40.2289,29.00925,34.17
40.228981,29.009252,33.04
40.228981,29.009252,33.04
40.229064,29.009254,33.67
40.229064,29.009254,33.67
40.229148,29.009258,33.06
40.229148,29.009258,33.06
40.229228,29.00926,32.76
40.229228,29.00926,32.76
40.229312,29.009262,32.71
40.229312,29.009262,32.71
40.229396,29.009265,33.17
40.229396,29.009265,33.17
40.229476,29.009267,32.8
40.229564,29.009269,35.69
40.229564,29.009269,35.69
40.229652,29.009269,34.84
40.229652,29.009269,34.84
40.22974,29.009275,34.84
40.22974,29.009275,34.84
40.229827,29.009279,34.98
40.229919,29.009281,36.0
40.229919,29.009281,36.0
40.230007,29.00929,34.82
40.230007,29.00929,34.82
40.230094,29.009292,35.89
40.230182,29.009292,35.35
40.230274,29.009292,35.28
40.230354,29.009292,33.04
40.230434,29.009292,31.43
40.230434,29.009292,31.43
40.230514,29.009292,32.1
40.230514,29.009292,32.1
40.23059,29.009292,32.1
40.230663,29.009296,29.04
40.230663,29.009296,29.04
40.230728,29.0093,25.37
40.230785,29.009302,21.67
40.230785,29.009302,21.67
40.230834,29.009307,19.59
40.230834,29.009307,19.59
40.23088,29.009311,18.11
40.23088,29.009311,18.11
40.230922,29.009307,17.78
40.230922,29.009307,17.78
40.230957,29.009292,15.02
40.230957,29.009292,15.02
40.230987,29.009271,13.98
40.230987,29.009271,13.98
40.231006,29.009235,13.41
40.231006,29.009235,13.41
40.231014,29.009193,12.67
40.231014,29.009193,12.67
40.231018,29.009147,14.41
40.231018,29.009147,14.41
40.231002,29.009103,13.43
40.231002,29.009103,13.43
40.230979,29.009067,15.63
40.230979,29.009067,15.63
40.230945,29.009035,18.24
40.230945,29.009035,18.24
40.230892,29.009008,24.06
40.230892,29.009008,24.06
40.230823,29.008996,28.41
40.230751,29.008993,30.0
40.23067,29.008991,30.0
40.230587,29.008991,35.56
40.230587,29.008991,35.56
40.230491,29.008989,39.86
40.230491,29.008989,39.86
40.230388,29.008989,42.45
40.230388,29.008989,42.45
40.230175,29.008989,42.69
40.230068,29.008989,44.89
40.230068,29.008989,44.89
40.229957,29.008991,44.32
40.229957,29.008991,44.32
40.229854,29.008993,42.67
40.229854,29.008993,42.67
40.229743,29.008995,45.3
40.229637,29.008996,45.06
40.229526,29.008998,45.1
40.229526,29.008998,45.1
40.229415,29.009,45.1
40.229415,29.009,45.1
40.229305,29.009,44.91
40.229194,29.009,44.5
40.229084,29.008998,44.15
40.229084,29.008998,44.15
40.228973,29.008998,44.06
40.228866,29.008998,42.15
40.228767,29.008998,37.21
40.228683,29.008996,32.93
40.228607,29.008995,29.43
40.228607,29.008995,29.43
40.228538,29.008995,26.84
40.228538,29.008995,26.84
40.228477,29.008995,24.06
40.228477,29.008995,24.06
40.22842,29.008993,22.39
40.22842,29.008993,22.39
40.228366,29.008993,20.13
40.228317,29.008993,20.56
40.228267,29.008993,18.65
40.228267,29.008993,18.65
40.228221,29.008993,18.71
40.228221,29.008993,18.71
40.228176,29.008993,18.63
40.228176,29.008993,18.63
40.22813,29.008993,18.3
40.228088,29.008991,17.78
40.228088,29.008991,17.78
40.228042,29.008985,17.61
40.228042,29.008985,17.61
40.227996,29.008979,17.0
40.227996,29.008979,17.0
40.227958,29.00897,15.69
40.227958,29.00897,15.69
40.227924,29.00897,12.83
40.227924,29.00897,12.83
40.22789,29.008975,13.17
40.22789,29.008975,13.17
40.227863,29.008995,13.28
40.227863,29.008995,13.28
40.22784,29.009025,12.78
40.22784,29.009025,12.78
40.227825,29.009065,13.63
40.227825,29.009065,13.63
40.227821,29.009107,12.93
40.227821,29.009107,12.93
40.227828,29.009153,14.91
40.227828,29.009153,14.91
40.227855,29.009191,16.8
40.227897,29.009222,20.43
40.227897,29.009222,20.43
40.227951,29.009231,21.21
40.228004,29.009231,23.0
40.228076,29.009227,29.97
40.22816,29.009225,33.04
40.22816,29.009225,33.04
40.228256,29.009225,39.34
40.228363,29.009227,42.84
40.228363,29.009227,42.84
40.228477,29.009233,46.32
40.228595,29.009233,46.63
40.228595,29.009233,46.63
40.228729,29.009243,54.06
40.228729,29.009243,54.06
40.228866,29.009246,53.84
40.228866,29.009246,53.84
40.229003,29.009246,53.84
40.229141,29.009246,54.62
40.229141,29.009246,54.62
40.229278,29.009248,53.34
40.229278,29.009248,53.34
40.229408,29.009244,51.49
40.229534,29.009248,48.36
40.229534,29.009248,48.36
40.22966,29.009246,51.28
40.22966,29.009246,51.28
40.229785,29.009254,49.99
40.229911,29.009258,49.3
40.229911,29.009258,49.3
40.23003,29.009252,46.32
40.23003,29.009252,46.32
40.230144,29.00925,44.37
40.230144,29.00925,44.37
40.230255,29.009252,43.71
40.230255,29.009252,43.71
40.230369,29.009263,43.11
40.230476,29.009267,41.26
40.230476,29.009267,41.26
40.230575,29.009277,38.15
40.230751,29.009294,30.15
40.230751,29.009294,30.15
40.230819,29.009298,26.82
40.230819,29.009298,26.82
40.230884,29.009302,24.72
40.230884,29.009302,24.72
40.230934,29.009313,20.43
40.230934,29.009313,20.43
40.230983,29.009304,19.5
40.230983,29.009304,19.5
40.231025,29.009286,19.15
40.231025,29.009286,19.15
40.231063,29.009252,18.76
40.231063,29.009252,18.76
40.231082,29.009214,12.72
40.231082,29.009214,12.72
40.23109,29.00917,14.13
40.23109,29.00917,14.13
40.231086,29.009117,14.87
40.231086,29.009117,14.87
40.231071,29.00908,12.67
40.231071,29.00908,12.67
40.23104,29.00905,16.41
40.23104,29.00905,16.41
40.231002,29.009025,17.58
40.231002,29.009025,17.58
40.230949,29.009014,23.04
40.230735,29.00901,33.37
40.230735,29.00901,33.37
40.230644,29.00901,36.54
40.230644,29.00901,36.54
40.230548,29.009008,39.61
40.230548,29.009008,39.61
40.230449,29.009006,41.08
40.230342,29.009004,43.34
40.230342,29.009004,43.34
40.230228,29.009004,44.49
40.230228,29.009004,44.49
40.230117,29.009002,43.99
40.230117,29.009002,43.99
40.23001,29.009004,43.37
40.2299,29.009004,44.13
40.229793,29.009004,44.54
40.229675,29.009002,47.11
40.229564,29.009002,44.82
40.229564,29.009002,44.82
40.229454,29.009004,43.95
40.229454,29.009004,43.95
40.229339,29.009006,45.74
40.229221,29.009008,46.23
40.229221,29.009008,46.23
40.229106,29.00901,46.21
40.229106,29.00901,46.21
40.228992,29.009012,45.89
40.228992,29.009012,45.89
40.228881,29.009014,42.86
40.228881,29.009014,42.86
40.228778,29.009016,42.86
40.228691,29.009016,34.63
40.228691,29.009016,34.63
40.22861,29.009016,29.8
40.22861,29.009016,29.8
40.228538,29.009016,25.91
40.228538,29.009016,25.91
40.228477,29.009016,22.02
40.228477,29.009016,22.02
40.228431,29.009016,17.22
40.228431,29.009016,17.22
40.228393,29.009016,13.28
40.228393,29.009016,13.28
40.228366,29.009014,8.22
40.228366,29.009014,8.22
40.228343,29.009014,8.5
40.228343,29.009014,8.5
40.228321,29.009014,8.54
40.228321,29.009014,8.54
40.228294,29.009012,11.48
40.22826,29.00901,15.08
40.22826,29.00901,15.08
40.228214,29.009008,17.24
40.228214,29.009008,17.24
40.228176,29.009008,16.26
40.228176,29.009008,16.26
40.22813,29.009006,18.15
40.22813,29.009006,18.15
40.228084,29.009006,18.56
40.228031,29.009002,20.28
40.228031,29.009002,20.28
40.227985,29.008995,18.48
40.227985,29.008995,18.48
40.227935,29.008987,20.37
40.227935,29.008987,20.37
40.22789,29.008977,18.82
40.22789,29.008977,18.82
40.227844,29.008974,17.46
40.227844,29.008974,17.46
40.227809,29.008983,14.35
40.227809,29.008983,14.35
40.227775,29.009002,13.72
40.227775,29.009002,13.72
40.227752,29.009029,12.09
40.227752,29.009029,12.09
40.227737,29.009071,13.61
40.227737,29.009071,13.61
40.227737,29.009109,11.43
40.227737,29.009109,11.43
40.227745,29.009153,13.15
40.227745,29.009153,13.15
40.227764,29.009191,13.65
40.227764,29.009191,13.65
40.227794,29.009223,15.37
40.227794,29.009223,15.37
40.227836,29.009246,20.0
40.227836,29.009246,20.0
40.227893,29.009254,22.54
40.227951,29.009252,22.54
40.228015,29.00925,26.71
40.228088,29.009246,30.28
40.228168,29.009244,32.8
40.228168,29.009244,32.8
40.228252,29.009241,35.85
40.228252,29.009241,35.85
40.228347,29.009241,37.39
40.228347,29.009241,37.39
40.228443,29.009237,39.3
40.228443,29.009237,39.3
40.228546,29.009237,41.63
40.228656,29.009243,44.97
40.228763,29.009252,43.86
40.228763,29.009252,43.86
40.228874,29.009256,43.93
40.228874,29.009256,43.93
40.228984,29.009262,44.36
40.228984,29.009262,44.36
40.229087,29.009262,41.8
40.229194,29.009263,42.13
40.229194,29.009263,42.13
40.229293,29.009262,40.98
40.229293,29.009262,40.98
40.2294,29.009262,42.08
40.2294,29.009262,42.08
40.229503,29.009263,42.23
40.229503,29.009263,42.23
40.229614,29.009267,42.8
40.229614,29.009267,42.8
40.229721,29.009265,42.45
40.229721,29.009265,42.45
40.229934,29.009265,42.15
40.229934,29.009265,42.15
40.230041,29.009265,42.04
40.230041,29.009265,42.04
40.230148,29.009269,42.04
40.230354,29.009281,39.24
40.230354,29.009281,39.24
40.230445,29.009284,37.0
40.230533,29.009294,33.06
40.230609,29.009302,30.95
40.230609,29.009302,30.95
40.230678,29.009311,26.8
40.230678,29.009311,26.8
40.230743,29.009321,24.02
40.230743,29.009321,24.02
40.2308,29.009336,23.41
40.2308,29.009336,23.41
40.230854,29.009344,19.58
40.230854,29.009344,19.58
40.230895,29.009336,17.15
40.230895,29.009336,17.15
40.230934,29.009328,15.46
40.230934,29.009328,15.46
40.230972,29.009305,15.63
40.230972,29.009305,15.63
40.231002,29.009281,14.04
40.231002,29.009281,14.04
40.231018,29.009241,13.17
40.231018,29.009241,13.17
40.231018,29.009155,13.65
40.231018,29.009155,13.65
40.230998,29.009117,14.06
40.230998,29.009117,14.06
40.230968,29.009088,15.56
40.230968,29.009088,15.56
40.23093,29.009071,16.89
40.23093,29.009071,16.89
40.230888,29.009069,16.76
40.230888,29.009069,16.76
40.230838,29.009069,21.71
40.230838,29.009069,21.71
40.230781,29.009065,24.32
40.230712,29.009059,28.15
40.230632,29.009054,32.52
40.230632,29.009054,32.52
40.230552,29.00905,34.24
40.230552,29.00905,34.24
40.230457,29.009046,38.3
40.230457,29.009046,38.3
40.230358,29.009042,40.61
40.230358,29.009042,40.61
40.230247,29.009044,45.47
40.230129,29.009044,46.99
40.230129,29.009044,46.99
40.230018,29.009044,42.56
40.230018,29.009044,42.56
40.229915,29.009042,41.63
40.229915,29.009042,41.63
40.229808,29.009046,43.06
40.229808,29.009046,43.06
40.229701,29.009048,43.56
40.229595,29.00905,43.73
40.229595,29.00905,43.73
40.22948,29.00905,45.93
40.22948,29.00905,45.93
40.22937,29.00905,43.19
40.229263,29.009052,43.04
40.229263,29.009052,43.04
40.229152,29.009052,44.08
40.229152,29.009052,44.08
40.229042,29.009052,44.5
40.229042,29.009052,44.5
40.228931,29.00905,43.63
40.228832,29.009046,37.85
40.228832,29.009046,37.85
40.228744,29.009044,33.06
40.228744,29.009044,33.06
40.228668,29.00904,28.56
40.228668,29.00904,28.56
40.228607,29.009037,23.74
40.228607,29.009037,23.74
40.228557,29.009033,23.74
40.228523,29.009031,11.85
40.228523,29.009031,11.85
40.228504,29.009031,6.61
40.228504,29.009031,6.61
40.228485,29.009029,7.07
40.228485,29.009029,7.07
40.228466,29.009027,7.15
40.228466,29.009027,7.15
40.228443,29.009025,10.26
40.228443,29.009025,10.26
40.228412,29.009023,12.06
40.228412,29.009023,12.06
40.228378,29.009021,15.95
40.228378,29.009021,15.95
40.228332,29.009019,18.0
40.228332,29.009019,18.0
40.228286,29.009017,19.87
40.228286,29.009017,19.87
40.228237,29.009017,20.17
40.228237,29.009017,20.17
40.228187,29.009016,20.41
40.228187,29.009016,20.41
40.228134,29.009014,20.0
40.228134,29.009014,20.0
40.228084,29.00901,19.82
40.228084,29.00901,19.82
40.228034,29.009004,18.65
40.228034,29.009004,18.65
40.227989,29.008993,19.71
40.227989,29.008993,19.71
40.227943,29.008985,16.83
40.227943,29.008985,16.83
40.227901,29.008985,17.08
40.227901,29.008985,17.08
40.227855,29.008995,16.59
40.227855,29.008995,16.59
40.227817,29.009017,16.71
40.227817,29.009017,16.71
40.227794,29.009048,12.52
40.227794,29.009048,12.52
40.227787,29.009082,11.04
40.227787,29.009082,11.04
40.227783,29.009119,11.3
40.227783,29.009119,11.3
40.227787,29.009157,12.37
40.227787,29.009157,12.37
40.227806,29.009197,15.39
40.227806,29.009197,15.39
40.227832,29.009229,14.93
40.227832,29.009229,14.93
40.22787,29.009252,18.56
40.22787,29.009252,18.56
40.227931,29.009263,24.28
40.227931,29.009263,24.28
40.228,29.009263,29.5
40.228,29.009263,29.5
40.228084,29.009263,33.43
40.228084,29.009263,33.43
40.228179,29.009265,38.1
40.228179,29.009265,38.1
40.228279,29.009263,40.86
40.228279,29.009263,40.86
40.228389,29.009263,43.82
40.228389,29.009263,43.82
40.228504,29.009267,46.61
40.228626,29.009267,48.58
40.228626,29.009267,48.58
40.228752,29.009267,51.32
40.228752,29.009267,51.32
40.228885,29.009267,52.36
40.228885,29.009267,52.36
40.229026,29.009273,55.39
40.229026,29.009273,55.39
40.229167,29.009277,56.91
40.229312,29.009283,58.43
40.229465,29.009288,60.43
40.229465,29.009288,60.43
40.22961,29.009292,60.43
40.229755,29.009294,55.89
40.229755,29.009294,55.89
40.230014,29.00929,49.43
40.230133,29.009294,47.28
40.230247,29.009298,43.56
40.23035,29.009298,41.02
40.230453,29.009302,39.06
40.230545,29.009305,36.74
40.230632,29.009309,33.76
40.230712,29.009315,31.22
40.230785,29.009325,27.56
40.230785,29.009325,27.56
40.230846,29.009332,24.46
40.230846,29.009332,24.46
40.230899,29.009336,19.52
40.230899,29.009336,19.52
40.230945,29.00933,19.02
40.230945,29.00933,19.02
40.230983,29.009309,16.32
40.230983,29.009309,16.32
40.231018,29.009279,15.37
40.231018,29.009279,15.37
40.231033,29.009239,13.41
40.231033,29.009239,13.41
40.231044,29.009197,13.37
40.231044,29.009197,13.37
40.23104,29.009157,12.58
40.23104,29.009157,12.58
40.231021,29.009113,13.59
40.231021,29.009113,13.59
40.230991,29.009082,15.39
40.230991,29.009082,15.39
40.230949,29.009059,19.15
40.230949,29.009059,19.15
40.230899,29.009052,20.17
40.230838,29.009048,23.96
40.23077,29.009044,29.56
40.23077,29.009044,29.56
40.230697,29.009035,28.11
40.230697,29.009035,28.11
40.230625,29.009031,29.37
40.230529,29.009027,37.84
40.230529,29.009027,37.84
40.230426,29.009025,40.15
40.230426,29.009025,40.15
40.230319,29.009027,42.69
40.230319,29.009027,42.69
40.230205,29.009025,47.15
40.230205,29.009025,47.15
40.230083,29.009027,48.23
40.229957,29.009027,48.89
40.229957,29.009027,48.89
40.229839,29.009029,47.37
40.229839,29.009029,47.37
40.229721,29.009029,46.34
40.229721,29.009029,46.34
40.229602,29.009031,46.26
40.22948,29.009031,48.69
40.22948,29.009031,48.69
40.229362,29.009031,45.8
40.229362,29.009031,45.8
40.229251,29.009031,44.39
40.229026,29.009031,44.6
40.229026,29.009031,44.6
40.228912,29.009027,44.1
40.228809,29.009023,40.13
40.228809,29.009023,40.13
40.228725,29.009021,31.56
40.228725,29.009021,31.56
40.228652,29.009019,27.76
40.228652,29.009019,27.76
40.228591,29.009017,23.06
40.228591,29.009017,23.06
40.228542,29.009016,17.08
40.228542,29.009016,17.08
40.228507,29.009014,13.2
40.228507,29.009014,13.2
40.228481,29.009012,8.3
40.228481,29.009012,8.3
40.228462,29.00901,7.52
40.228462,29.00901,7.52
40.228443,29.00901,7.56
40.228443,29.00901,7.56
40.228416,29.00901,11.57
40.228416,29.00901,11.57
40.228385,29.009008,12.63
40.228347,29.009008,15.96
40.228347,29.009008,15.96
40.228305,29.009006,18.19
40.228305,29.009006,18.19
40.22826,29.009006,18.04
40.22821,29.009002,21.13
40.228157,29.008998,20.96
40.228157,29.008998,20.96
40.228103,29.008993,21.85
40.228103,29.008993,21.85
40.228054,29.008987,18.37
40.228054,29.008987,18.37
40.228004,29.008975,20.06
40.228004,29.008975,20.06
40.227958,29.008964,16.72
40.227958,29.008964,16.72
40.227916,29.008956,16.06
40.227916,29.008956,16.06
40.227878,29.008956,13.48
40.227878,29.008956,13.48
40.227844,29.008962,15.08
40.227844,29.008962,15.08
40.227806,29.008979,14.11
40.227806,29.008979,14.11
40.227779,29.009008,13.32
40.227779,29.009008,13.32
40.22776,29.00905,14.72
40.22776,29.00905,14.72
40.227756,29.009092,13.65
40.227756,29.009092,13.65
40.227771,29.009136,14.61
40.227771,29.009136,14.61
40.227787,29.009176,14.76
40.227787,29.009176,14.76
40.227825,29.00921,19.33
40.227825,29.00921,19.33
40.227867,29.009231,18.35
40.227867,29.009231,18.35
40.22792,29.009243,22.19
40.22797,29.009243,20.04
40.22797,29.009243,20.04
40.228027,29.009244,22.54
40.228027,29.009244,22.54
40.228084,29.009244,22.98
40.228084,29.009244,22.98
40.228141,29.009244,23.71
40.228141,29.009244,23.71
40.228202,29.009243,23.84
40.228202,29.009243,23.84
40.22826,29.009243,23.41
40.22826,29.009243,23.41
40.228317,29.009241,22.82
40.228317,29.009241,22.82
40.228374,29.009241,23.21
40.228374,29.009241,23.21
40.228431,29.009239,22.65
40.228431,29.009239,22.65
40.228485,29.009239,20.93
40.228485,29.009239,20.93
40.228538,29.009241,21.93
40.228538,29.009241,21.93
40.228595,29.009241,22.5
40.228595,29.009241,22.5
40.228649,29.009243,22.21
40.228649,29.009243,22.21
40.228706,29.009246,22.89
40.228706,29.009246,22.89
40.228759,29.009256,21.96
40.228759,29.009256,21.96
40.228816,29.009263,23.56
40.228816,29.009263,23.56
40.228874,29.009275,23.15
40.228874,29.009275,23.15
40.228939,29.009284,25.32
40.228939,29.009284,25.32
40.228996,29.009286,22.95
40.228996,29.009286,22.95
40.229053,29.009273,23.0
40.229053,29.009273,23.0
40.229106,29.009256,22.98
40.229106,29.009256,22.98
40.22916,29.009227,23.06
40.22916,29.009227,23.06
40.229209,29.009193,22.19
40.229209,29.009193,22.19
40.229251,29.009157,21.37
40.229251,29.009157,21.37
40.229293,29.009115,22.08
40.229293,29.009115,22.08
40.229335,29.009073,22.08
40.229381,29.009038,21.24
40.229427,29.00901,21.69
40.229427,29.00901,21.69
40.22948,29.008991,22.95
40.22948,29.008991,22.95
40.229534,29.008985,21.26
40.229534,29.008985,21.26
40.229591,29.008991,22.06
40.229591,29.008991,22.06
40.229644,29.009006,22.06
40.229644,29.009006,22.06
40.229698,29.009029,22.19
40.229698,29.009029,22.19
40.229743,29.009057,20.58
40.229743,29.009057,20.58
40.229789,29.009094,23.0
40.229789,29.009094,23.0
40.229839,29.009134,23.71
40.229888,29.009174,24.72
40.229888,29.009174,24.72
40.229942,29.00921,25.0
40.229942,29.00921,25.0
40.230003,29.009243,25.97
40.230003,29.009243,25.97
40.230064,29.009269,26.52
40.230064,29.009269,26.52
40.230125,29.009288,24.91
40.230125,29.009288,24.91
40.23019,29.00929,26.54
40.23019,29.00929,26.54
40.230255,29.009286,27.06
40.230255,29.009286,27.06
40.230319,29.009269,26.21
40.230319,29.009269,26.21
40.230384,29.009248,26.06
40.230384,29.009248,26.06
40.230445,29.00922,26.65
40.230445,29.00922,26.65
40.230503,29.009185,25.04
40.230503,29.009185,25.04
40.23056,29.009147,24.78
40.23056,29.009147,24.78
40.230613,29.009109,23.95
40.230667,29.009069,23.95
40.23072,29.009031,24.3
40.23072,29.009031,24.3
40.230773,29.008996,24.08
40.230773,29.008996,24.08
40.230831,29.008964,24.5
40.230831,29.008964,24.5
40.230892,29.008941,25.02
40.230892,29.008941,25.02
40.230953,29.008924,24.35
40.230953,29.008924,24.35
40.23101,29.008916,23.3
40.23101,29.008916,23.3
40.231067,29.008914,23.32
40.231067,29.008914,23.32
40.231124,29.008916,23.39
40.231124,29.008916,23.39
40.231182,29.008914,23.04
40.231182,29.008914,23.04
40.231239,29.008911,22.45
40.231239,29.008911,22.45
40.231292,29.008909,21.13
40.231292,29.008909,21.13
40.231346,29.008907,20.85
40.231346,29.008907,20.85
40.231395,29.008909,19.83
40.231395,29.008909,19.83
40.231445,29.008913,20.98
40.231445,29.008913,20.98
40.231491,29.008926,18.95
40.231491,29.008926,18.95
40.231533,29.008943,17.19
40.231533,29.008943,17.19
40.231571,29.008977,18.15
40.231571,29.008977,18.15
40.231594,29.009017,15.63
40.231594,29.009017,15.63
40.231605,29.009059,13.09
40.231605,29.009059,13.09
40.231597,29.009094,10.02
40.231597,29.009094,10.02
40.231582,29.00912,10.69
40.231582,29.00912,10.69
40.231559,29.009136,9.61
40.231559,29.009136,9.61
40.231544,29.009151,6.8
40.231544,29.009151,6.8
40.231521,29.009153,9.74
40.231521,29.009153,9.74
40.231487,29.00914,14.78
40.231487,29.00914,14.78
40.231445,29.009113,19.54
40.231445,29.009113,19.54
40.231395,29.009084,22.32
40.231395,29.009084,22.32
40.231334,29.009059,26.08
40.231334,29.009059,26.08
40.231269,29.009037,26.78
40.231193,29.009017,31.13
40.231193,29.009017,31.13
40.231113,29.009008,34.11
40.231113,29.009008,34.11
40.231021,29.008995,36.41
40.231021,29.008995,36.41
40.23093,29.008993,37.95
40.23093,29.008993,37.95
40.230831,29.008991,39.21
40.230831,29.008991,39.21
40.230735,29.008991,39.15
40.230628,29.008991,42.71
40.230628,29.008991,42.71
40.230522,29.008993,42.82
40.230522,29.008993,42.82
40.230407,29.008995,44.0
40.230407,29.008995,44.0
40.230297,29.008996,45.13
40.230297,29.008996,45.13
40.230175,29.008993,49.47
40.230175,29.008993,49.47
40.230052,29.008991,47.99
40.22993,29.008991,49.1
40.22993,29.008991,49.1
40.229808,29.008993,49.1
40.229686,29.008996,47.23
40.229686,29.008996,47.23
40.229576,29.008998,45.19
40.229576,29.008998,45.19
40.229465,29.009002,44.45
40.229465,29.009002,44.45
40.229354,29.009004,44.26
40.229354,29.009004,44.26
40.22924,29.009006,46.49
40.229125,29.009008,45.5
40.229125,29.009008,45.5
40.229011,29.009008,47.17
40.229011,29.009008,47.17
40.228897,29.009008,45.08
40.228897,29.009008,45.08
40.228794,29.009006,40.65
40.228794,29.009006,40.65
40.228706,29.009006,34.72
40.228706,29.009006,34.72
40.228569,29.00901,24.8
40.228511,29.00901,22.56
40.228511,29.00901,22.56
40.228466,29.009012,17.43
40.228466,29.009012,17.43
40.228431,29.00901,12.72
40.228431,29.00901,12.72
40.228408,29.00901,7.82
40.228408,29.00901,7.82
40.228397,29.00901,3.2
40.228397,29.00901,3.2
40.228382,29.00901,4.89
40.228382,29.00901,4.89
40.228374,29.009008,2.61
40.228374,29.009008,2.61
40.228366,29.009008,3.04
40.228366,29.009008,3.04
40.228363,29.009012,1.85
40.228363,29.009012,1.85
40.228351,29.009014,4.13
40.228351,29.009014,4.13
40.22834,29.009016,5.44
40.22834,29.009016,5.44
40.228321,29.009016,7.56
40.228321,29.009016,7.56
40.228302,29.009017,6.76
40.228302,29.009017,6.76
40.22829,29.009023,4.93
40.22829,29.009023,4.93
40.228271,29.009027,7.5
40.228271,29.009027,7.5
40.228244,29.009029,11.2
40.228244,29.009029,11.2
40.228214,29.009027,11.5
40.228214,29.009027,11.5
40.228191,29.009031,10.59
40.228191,29.009031,10.59
40.22816,29.009029,11.19
40.22816,29.009029,11.19
40.228134,29.009029,10.13
40.228134,29.009029,10.13
40.228103,29.009025,11.39
40.228069,29.009021,13.65
40.228069,29.009021,13.65
40.228031,29.009016,12.74
40.228031,29.009016,12.74
40.228,29.009012,10.85
40.228,29.009012,10.85
40.227973,29.009008,10.35
40.227973,29.009008,10.35
40.227939,29.009,12.74
40.227939,29.009,12.74
40.227905,29.008991,13.28
40.227905,29.008991,13.28
40.227867,29.008987,13.35
40.227867,29.008987,13.35
40.227836,29.008993,11.93
40.227836,29.008993,11.93
40.227802,29.009006,14.45
40.227802,29.009006,14.45
40.227771,29.009025,12.52
40.227771,29.009025,12.52
40.227752,29.009056,11.59
40.227752,29.009056,11.59
40.227745,29.009092,11.8
40.227745,29.009092,11.8
40.227745,29.00913,12.19
40.227745,29.00913,12.19
40.227752,29.00917,13.15
40.227752,29.00917,13.15
40.227775,29.009208,15.67
40.227775,29.009208,15.67
40.227809,29.009243,18.37
40.227809,29.009243,18.37
40.227844,29.009265,14.85
40.227844,29.009265,14.85
40.227882,29.009279,16.08
40.227882,29.009279,16.08
40.22792,29.009284,15.95
40.22792,29.009284,15.95
40.227962,29.009288,17.0
40.227962,29.009288,17.0
40.227996,29.009286,13.28
40.227996,29.009286,13.28
40.228031,29.009286,14.54
40.228031,29.009286,14.54
40.228065,29.009286,14.58
40.228065,29.009286,14.58
40.228096,29.00929,11.45
40.228096,29.00929,11.45
40.228122,29.009296,10.06
40.228122,29.009296,10.06
40.228145,29.009302,8.72
40.228145,29.009302,8.72
